start_seconds,end_seconds,phase,actor,status,latency_ms,matched_case,matched_priority,retry_after
0.000437,0.058678,normal,batch,200,58.240891,True,True,
0.201471,0.222987,normal,batch,200,21.516085,True,True,
0.404933,0.429562,normal,batch,200,24.629116,True,True,
0.601429,0.617069,normal,batch,200,15.64002,True,True,
0.652325,0.680295,normal,control,200,27.969599,False,False,
0.804312,0.830689,normal,batch,200,26.376963,True,True,
1.005255,1.019855,normal,batch,200,14.5998,True,True,
1.201004,1.234471,normal,batch,200,33.466816,True,True,
1.405309,1.429248,normal,batch,200,23.938894,True,True,
1.605916,1.647783,normal,batch,200,41.866779,True,True,
1.657356,1.676725,normal,control,200,19.368887,False,False,
1.804693,1.83811,normal,batch,200,33.416986,True,True,
2.005093,2.019542,normal,batch,200,14.448881,True,True,
2.204833,2.225835,normal,batch,200,21.001816,True,True,
2.404509,2.424867,normal,batch,200,20.358086,True,True,
2.602313,2.62077,normal,batch,200,18.457174,True,True,
2.662395,2.676891,normal,control,200,14.496088,False,False,
2.805146,2.827589,normal,batch,200,22.443056,True,True,
3.001444,3.016957,normal,batch,200,15.512705,True,True,
3.204194,3.223419,normal,batch,200,19.225121,True,True,
3.401728,3.419343,normal,batch,200,17.61508,True,True,
3.602793,3.617774,normal,batch,200,14.981031,True,True,
3.664329,3.681704,normal,control,200,17.374992,False,False,
3.801685,3.820798,normal,batch,200,19.113064,True,True,
4.000699,4.018495,normal,batch,200,17.795801,True,True,
4.20225,4.218247,normal,batch,200,15.997171,True,True,
4.404023,4.420215,normal,batch,200,16.191959,True,True,
4.60495,4.62722,normal,batch,200,22.269964,True,True,
4.66746,4.714172,normal,control,200,46.71216,False,False,
4.801715,4.819232,normal,batch,200,17.51709,True,True,
5.000968,5.059953,normal,batch,200,58.985233,True,True,
5.203652,5.249344,normal,batch,200,45.692921,True,True,
5.402429,5.415664,normal,batch,200,13.235331,True,True,
5.605411,5.620008,normal,batch,200,14.596939,True,True,
5.668801,5.701136,normal,control,200,32.335043,False,False,
5.803094,5.837331,normal,batch,200,34.236908,True,True,
6.004314,6.018177,normal,batch,200,13.862848,True,True,
6.203137,6.235069,normal,batch,200,31.931877,True,True,
6.405284,6.438382,normal,batch,200,33.097982,True,True,
6.60269,6.662205,normal,batch,200,59.514999,True,True,
6.671697,6.708659,normal,control,200,36.962748,False,False,
6.804626,6.819903,normal,batch,200,15.276909,True,True,
7.003786,7.028848,normal,batch,200,25.063276,True,True,
7.204803,7.219244,normal,batch,200,14.441013,True,True,
7.403579,7.428449,normal,batch,200,24.869919,True,True,
7.605625,7.65445,normal,batch,200,48.825741,True,True,
7.673344,7.691608,normal,control,200,18.264055,False,False,
7.804131,7.819735,normal,batch,200,15.604019,True,True,
8.000872,8.01887,normal,batch,200,17.99798,True,True,
8.205303,8.219726,normal,batch,200,14.423132,True,True,
8.404924,8.427165,normal,batch,200,22.240639,True,True,
8.601885,8.617572,normal,batch,200,15.687227,True,True,
8.674108,8.687874,normal,control,200,13.76605,False,False,
8.802973,8.818684,normal,batch,200,15.711308,True,True,
9.00546,9.018768,normal,batch,200,13.308048,True,True,
9.204765,9.219263,normal,batch,200,14.497995,True,True,
9.405279,9.418728,normal,batch,200,13.448954,True,True,
9.601956,9.625447,normal,batch,200,23.490667,True,True,
9.679196,9.696639,normal,control,200,17.442703,False,False,
9.815822,9.874603,normal,batch,200,58.780909,True,True,
10.010559,10.036248,normal,batch,200,25.689125,True,True,
10.201891,10.253082,normal,batch,200,51.191092,True,True,
10.401866,10.446808,normal,batch,200,44.942141,True,True,
10.605271,10.633243,normal,batch,200,27.971983,True,True,
10.680723,10.696354,normal,control,200,15.63096,False,False,
10.805277,10.855414,normal,batch,200,50.137043,True,True,
11.004251,11.026564,normal,batch,200,22.313118,True,True,
11.202569,11.219561,normal,batch,200,16.991854,True,True,
11.404509,11.421379,normal,batch,200,16.87026,True,True,
11.605057,11.624222,normal,batch,200,19.164801,True,True,
11.685745,11.698401,normal,control,200,12.655973,False,False,
11.804996,11.818656,normal,batch,200,13.659954,True,True,
12.004848,12.021144,normal,batch,200,16.29591,True,True,
12.20528,12.223099,normal,batch,200,17.818928,True,True,
12.402951,12.417028,normal,batch,200,14.07671,True,True,
12.604507,12.618972,normal,batch,200,14.464855,True,True,
12.688807,12.710505,normal,control,200,21.698236,False,False,
12.804935,12.83081,normal,batch,200,25.874853,True,True,
13.006338,13.028133,normal,batch,200,21.795034,True,True,
13.202538,13.219547,normal,batch,200,17.00902,True,True,
13.404639,13.422548,normal,batch,200,17.908812,True,True,
13.604998,13.619727,normal,batch,200,14.729023,True,True,
13.692849,13.708253,normal,control,200,15.403748,False,False,
13.805229,13.833379,normal,batch,200,28.150082,True,True,
14.004918,14.021012,normal,batch,200,16.093969,True,True,
14.200582,14.228017,normal,batch,200,27.435064,True,True,
14.405257,14.427935,normal,batch,200,22.677898,True,True,
14.604953,14.623158,normal,batch,200,18.204927,True,True,
14.697897,14.714915,normal,control,200,17.01808,False,False,
14.802949,14.851637,normal,batch,200,48.687696,True,True,
15.002923,15.025775,normal,batch,200,22.851944,True,True,
15.205251,15.297023,normal,batch,200,91.771841,True,True,
15.401009,15.414928,normal,batch,200,13.919115,True,True,
15.603617,15.621802,normal,batch,200,18.1849,True,True,
15.702703,15.739113,normal,control,200,36.411047,False,False,
15.802069,15.821901,normal,batch,200,19.832134,True,True,
16.004333,16.019707,normal,batch,200,15.374184,True,True,
16.201913,16.225697,normal,batch,200,23.783922,True,True,
16.403594,16.418752,normal,batch,200,15.157938,True,True,
16.602252,16.616697,normal,batch,200,14.445066,True,True,
16.707728,16.719899,normal,control,200,12.17103,False,False,
16.80272,16.822664,normal,batch,200,19.943714,True,True,
17.001952,17.031549,normal,batch,200,29.597998,True,True,
17.203118,17.219269,normal,batch,200,16.150951,True,True,
17.404046,17.425041,normal,batch,200,20.99514,True,True,
17.605245,17.624759,normal,batch,200,19.514084,True,True,
17.71211,17.752335,normal,control,200,40.225029,False,False,
17.804477,17.829067,normal,batch,200,24.590015,True,True,
18.004213,18.019246,normal,batch,200,15.033245,True,True,
18.207357,18.220807,normal,batch,200,13.450861,True,True,
18.40352,18.448329,normal,batch,200,44.809103,True,True,
18.601144,18.618272,normal,batch,200,17.127991,True,True,
18.713315,18.725799,normal,control,200,12.483835,False,False,
18.803606,18.831833,normal,batch,200,28.227091,True,True,
19.001727,19.039303,normal,batch,200,37.576199,True,True,
19.205227,19.221344,normal,batch,200,16.117096,True,True,
19.40123,19.427194,normal,batch,200,25.964975,True,True,
19.602357,19.62115,normal,batch,200,18.793106,True,True,
19.718382,19.731101,normal,control,200,12.718678,False,False,
19.804511,19.820104,normal,batch,200,15.593052,True,True,
20.004981,20.025562,normal,batch,200,20.581007,True,True,
20.200765,20.227705,normal,batch,200,26.940107,True,True,
20.403782,20.417261,normal,batch,200,13.478994,True,True,
20.604916,20.617245,normal,batch,200,12.329102,True,True,
20.72293,20.740983,normal,control,200,18.053055,False,False,
20.805146,20.82372,normal,batch,200,18.573999,True,True,
21.000805,21.018944,normal,batch,200,18.138885,True,True,
21.203205,21.220424,normal,batch,200,17.218828,True,True,
21.401707,21.421949,normal,batch,200,20.241976,True,True,
21.604902,21.629096,normal,batch,200,24.193764,True,True,
21.727322,21.745183,normal,control,200,17.860889,False,False,
21.804782,21.833686,normal,batch,200,28.903723,True,True,
22.005205,22.021275,normal,batch,200,16.070127,True,True,
22.20332,22.217696,normal,batch,200,14.375925,True,True,
22.405292,22.420511,normal,batch,200,15.218973,True,True,
22.603194,22.640557,normal,batch,200,37.363052,True,True,
22.730605,22.755816,normal,control,200,25.210857,False,False,
22.804715,22.856367,normal,batch,200,51.652193,True,True,
23.00491,23.02809,normal,batch,200,23.180008,True,True,
23.200442,23.217248,normal,batch,200,16.805887,True,True,
23.400796,23.417999,normal,batch,200,17.202854,True,True,
23.603042,23.620596,normal,batch,200,17.554045,True,True,
23.735028,23.755731,normal,control,200,20.702839,False,False,
23.801542,23.824377,normal,batch,200,22.835016,True,True,
24.004801,24.021184,normal,batch,200,16.382933,True,True,
24.205189,24.22068,normal,batch,200,15.491009,True,True,
24.401037,24.415034,normal,batch,200,13.997078,True,True,
24.605148,24.61876,normal,batch,200,13.611794,True,True,
24.736691,24.781127,normal,control,200,44.436216,False,False,
24.805181,24.819559,normal,batch,200,14.378071,True,True,
25.004228,25.016657,normal,batch,200,12.429714,True,True,
25.201487,25.220044,normal,batch,200,18.556833,True,True,
25.400872,25.492148,normal,batch,200,91.27593,True,True,
25.603342,25.61969,normal,batch,200,16.347885,True,True,
25.741357,25.771877,normal,control,200,30.519962,False,False,
25.800955,25.819696,normal,batch,200,18.741131,True,True,
26.004985,26.027511,normal,batch,200,22.525787,True,True,
26.203171,26.248108,normal,batch,200,44.936895,True,True,
26.40161,26.423978,normal,batch,200,22.367954,True,True,
26.60488,26.624165,normal,batch,200,19.284964,True,True,
26.744092,26.758425,normal,control,200,14.332771,False,False,
26.801669,26.848244,normal,batch,200,46.574831,True,True,
27.000325,27.04216,normal,batch,200,41.83507,True,True,
27.200421,27.225163,normal,batch,200,24.741888,True,True,
27.402601,27.451895,normal,batch,200,49.293995,True,True,
27.605184,27.618929,normal,batch,200,13.745308,True,True,
27.744688,27.757419,normal,control,200,12.730837,False,False,
27.804765,27.82634,normal,batch,200,21.574974,True,True,
28.000907,28.015297,normal,batch,200,14.389992,True,True,
28.202695,28.275356,normal,batch,200,72.660923,True,True,
28.400819,28.415091,normal,batch,200,14.271975,True,True,
28.605145,28.619295,normal,batch,200,14.149904,True,True,
28.749714,28.779819,normal,control,200,30.105114,False,False,
28.80285,28.820945,normal,batch,200,18.095016,True,True,
29.00189,29.01515,normal,batch,200,13.260126,True,True,
29.201825,29.214762,normal,batch,200,12.937069,True,True,
29.405176,29.419058,normal,batch,200,13.884068,True,True,
29.604099,29.616284,normal,batch,200,12.185097,True,True,
29.754139,29.774905,normal,control,200,20.765781,False,False,
29.803533,29.817881,normal,batch,200,14.34803,True,True,
30.005209,30.027878,normal,batch,200,22.669792,True,True,
30.205284,30.222563,normal,batch,200,17.27891,True,True,
30.402738,30.415766,normal,batch,200,13.028145,True,True,
30.604161,30.618074,normal,batch,200,13.913155,True,True,
30.755472,30.789356,normal,control,200,33.88381,False,False,
30.804798,30.81859,normal,batch,200,13.792038,True,True,
31.004932,31.052822,normal,batch,200,47.889709,True,True,
31.201627,31.231639,normal,batch,200,30.011892,True,True,
31.400736,31.417171,normal,batch,200,16.4361,True,True,
31.60173,31.616763,normal,batch,200,15.033007,True,True,
31.760493,31.772734,normal,control,200,12.240887,False,False,
31.803276,31.834708,normal,batch,200,31.431913,True,True,
32.005148,32.031709,normal,batch,200,26.560783,True,True,
32.202555,32.230339,normal,batch,200,27.783871,True,True,
32.400681,32.428737,normal,batch,200,28.055906,True,True,
32.60512,32.618822,normal,batch,200,13.702154,True,True,
32.765017,32.780037,normal,control,200,15.020132,False,False,
32.805135,32.824636,normal,batch,200,19.501209,True,True,
33.004388,33.027427,normal,batch,200,23.038864,True,True,
33.20191,33.214131,normal,batch,200,12.22086,True,True,
33.405145,33.419407,normal,batch,200,14.262199,True,True,
33.603798,33.620383,normal,batch,200,16.585112,True,True,
33.768961,33.79989,normal,control,200,30.92885,False,False,
33.815811,33.844045,normal,batch,200,28.234005,True,True,
34.005169,34.047584,normal,batch,200,42.414904,True,True,
34.203413,34.21886,normal,batch,200,15.446901,True,True,
34.401231,34.415103,normal,batch,200,13.871908,True,True,
34.602154,34.616151,normal,batch,200,13.997078,True,True,
34.770073,34.784219,normal,control,200,14.14609,False,False,
34.803558,34.815506,normal,batch,200,11.94787,True,True,
35.005118,35.038134,normal,batch,200,33.015966,True,True,
35.205128,35.227993,normal,batch,200,22.865057,True,True,
35.40383,35.441427,normal,batch,200,37.596941,True,True,
35.604878,35.725875,normal,batch,200,120.996952,True,True,
35.774829,35.790626,normal,control,200,15.797138,False,False,
35.800285,35.857035,normal,batch,200,56.765318,True,True,
36.005754,36.068627,normal,batch,200,62.872887,True,True,
36.209197,36.250759,normal,batch,200,41.56208,True,True,
36.403397,36.43082,normal,batch,200,27.422905,True,True,
36.605222,36.61884,normal,batch,200,13.617992,True,True,
36.777711,36.792042,normal,control,200,14.330864,False,False,
36.805171,36.822786,normal,batch,200,17.61508,True,True,
37.005244,37.022425,normal,batch,200,17.18092,True,True,
37.203601,37.2214,normal,batch,200,17.799854,True,True,
37.402817,37.416237,normal,batch,200,13.420105,True,True,
37.602412,37.621377,normal,batch,200,18.965006,True,True,
37.78326,37.805442,normal,control,200,22.181988,False,False,
37.804453,37.822748,normal,batch,200,18.295765,True,True,
38.005061,38.020181,normal,batch,200,15.119791,True,True,
38.201873,38.214661,normal,batch,200,12.788057,True,True,
38.40079,38.420582,normal,batch,200,19.79208,True,True,
38.602504,38.618291,normal,batch,200,15.787125,True,True,
38.78667,38.801107,normal,control,200,14.43696,False,False,
38.804524,38.824838,normal,batch,200,20.314217,True,True,
39.004699,39.0431,normal,batch,200,38.401127,True,True,
39.201604,39.224535,normal,batch,200,22.930861,True,True,
39.404813,39.427351,normal,batch,200,22.537947,True,True,
39.602209,39.619005,normal,batch,200,16.795874,True,True,
39.791684,39.846653,normal,control,200,54.968834,False,False,
39.80191,39.854578,normal,batch,200,52.667856,True,True,
40.004992,40.023142,normal,batch,200,18.150091,True,True,
40.201775,40.214252,normal,batch,200,12.476921,True,True,
40.404698,40.431237,normal,batch,200,26.538849,True,True,
40.603392,40.628433,normal,batch,200,25.041103,True,True,
40.796463,40.817922,normal,control,200,21.459103,False,False,
40.802838,40.818081,normal,batch,200,15.242815,True,True,
41.005065,41.028551,normal,batch,200,23.486137,True,True,
41.202514,41.220313,normal,batch,200,17.799139,True,True,
41.401479,41.436925,normal,batch,200,35.445929,True,True,
41.602809,41.61775,normal,batch,200,14.940977,True,True,
41.801497,41.833855,normal,control,200,32.357931,False,False,
41.804332,41.834062,normal,batch,200,29.730082,True,True,
42.00386,42.019893,normal,batch,200,16.032934,True,True,
42.204272,42.221026,normal,batch,200,16.753912,True,True,
42.401843,42.415184,normal,batch,200,13.341188,True,True,
42.60176,42.617626,normal,batch,200,15.866041,True,True,
42.803717,42.859894,normal,batch,200,56.176901,True,True,
42.80545,42.861092,normal,control,200,55.642128,False,False,
43.007204,43.039625,normal,batch,200,32.420874,True,True,
43.202226,43.221939,normal,batch,200,19.712925,True,True,
43.405828,43.442148,normal,batch,200,36.319971,True,True,
43.604843,43.620672,normal,batch,200,15.829086,True,True,
43.809829,43.823149,normal,control,200,13.319969,False,False,
43.803184,43.823335,normal,batch,200,20.1509,True,True,
44.002791,44.026552,normal,batch,200,23.761034,True,True,
44.203883,44.224437,normal,batch,200,20.554066,True,True,
44.405061,44.43425,normal,batch,200,29.188871,True,True,
44.60505,44.628994,normal,batch,200,23.943901,True,True,
44.803003,44.819985,normal,batch,200,16.982079,True,True,
44.814859,44.834246,normal,control,200,19.387245,False,False,
45.004974,45.032879,normal,batch,200,27.904987,True,True,
45.204111,45.218575,normal,batch,200,14.463902,True,True,
45.400332,45.418171,normal,batch,200,17.839193,True,True,
45.604806,45.618286,normal,batch,200,13.479948,True,True,
45.805001,45.870815,normal,batch,200,65.814972,True,True,
45.876342,45.970866,normal,control,200,94.52486,False,False,
46.005641,46.020931,normal,batch,200,15.290022,True,True,
46.205061,46.232753,normal,batch,200,27.69208,True,True,
46.400785,46.421328,normal,batch,200,20.54286,True,True,
46.60437,46.617194,normal,batch,200,12.825012,True,True,
46.80353,46.825717,normal,batch,200,22.186995,True,True,
46.880918,46.905439,normal,control,200,24.520874,False,False,
47.003974,47.051229,normal,batch,200,47.254801,True,True,
47.209277,47.230227,normal,batch,200,20.950079,True,True,
47.405052,47.430458,normal,batch,200,25.405884,True,True,
47.601685,47.615919,normal,batch,200,14.234066,True,True,
47.801775,47.814687,normal,batch,200,12.912035,True,True,
47.88387,47.922258,normal,control,200,38.388014,False,False,
48.000896,48.015812,normal,batch,200,14.916182,True,True,
48.204792,48.222229,normal,batch,200,17.436981,True,True,
48.402568,48.41725,normal,batch,200,14.682055,True,True,
48.602422,48.619128,normal,batch,200,16.70599,True,True,
48.802594,48.815708,normal,batch,200,13.114214,True,True,
48.88717,48.900556,normal,control,200,13.386011,False,False,
49.00487,49.01837,normal,batch,200,13.499737,True,True,
49.204765,49.232797,normal,batch,200,28.032064,True,True,
49.400745,49.41626,normal,batch,200,15.515089,True,True,
49.604883,49.626356,normal,batch,200,21.472931,True,True,
49.804073,49.82285,normal,batch,200,18.777132,True,True,
49.892193,49.908912,normal,control,200,16.720057,False,False,
50.003691,50.022015,normal,batch,200,18.323898,True,True,
50.201183,50.220119,normal,batch,200,18.937111,True,True,
50.403124,50.42992,normal,batch,200,26.796103,True,True,
50.601342,50.619181,normal,batch,200,17.840147,True,True,
50.804409,50.821131,normal,batch,200,16.721964,True,True,
50.894792,50.912822,normal,control,200,18.030167,False,False,
51.005154,51.026811,normal,batch,200,21.657228,True,True,
51.20567,51.235057,normal,batch,200,29.386997,True,True,
51.414944,51.430391,normal,batch,200,15.44714,True,True,
51.602505,51.622403,normal,batch,200,19.898176,True,True,
51.803736,51.859759,normal,batch,200,56.023121,True,True,
51.895309,51.921793,normal,control,200,26.484966,False,False,
52.00945,52.022038,normal,batch,200,12.588024,True,True,
52.203047,52.238468,normal,batch,200,35.421371,True,True,
52.40966,52.432236,normal,batch,200,22.575855,True,True,
52.602016,52.62076,normal,batch,200,18.743992,True,True,
52.803534,52.837272,normal,batch,200,33.737898,True,True,
52.899996,52.921517,normal,control,200,21.520853,False,False,
53.004419,53.031232,normal,batch,200,26.812792,True,True,
53.205026,53.233574,normal,batch,200,28.548241,True,True,
53.403569,53.420176,normal,batch,200,16.606808,True,True,
53.600917,53.615234,normal,batch,200,14.318228,True,True,
53.803878,53.818732,normal,batch,200,14.853954,True,True,
53.902533,53.915575,normal,control,200,13.041973,False,False,
54.004885,54.021143,normal,batch,200,16.258001,True,True,
54.205081,54.2206,normal,batch,200,15.520096,True,True,
54.405058,54.43101,normal,batch,200,25.953054,True,True,
54.602479,54.624937,normal,batch,200,22.457838,True,True,
54.803371,54.827524,normal,batch,200,24.152994,True,True,
54.902804,54.917702,normal,control,200,14.8983,False,False,
55.002802,55.046312,normal,batch,200,43.50996,True,True,
55.205026,55.228318,normal,batch,200,23.292065,True,True,
55.403025,55.418295,normal,batch,200,15.269756,True,True,
55.601731,55.62554,normal,batch,200,23.808956,True,True,
55.800262,55.827632,normal,batch,200,27.369976,True,True,
55.904795,55.920079,normal,control,200,15.283823,False,False,
56.004843,56.022229,normal,batch,200,17.38596,True,True,
56.203116,56.222733,normal,batch,200,19.617081,True,True,
56.403751,56.419523,normal,batch,200,15.772104,True,True,
56.621178,56.63556,normal,batch,200,14.381647,True,True,
56.803,56.816024,normal,batch,200,13.024092,True,True,
56.907493,56.942134,normal,control,200,34.640789,False,False,
57.002907,57.023723,normal,batch,200,20.815849,True,True,
57.20476,57.225451,normal,batch,200,20.690918,True,True,
57.402532,57.41735,normal,batch,200,14.817953,True,True,
57.600931,57.625378,normal,batch,200,24.446964,True,True,
57.803542,57.826635,normal,batch,200,23.092985,True,True,
57.909717,57.92489,normal,control,200,15.173197,False,False,
58.00431,58.018007,normal,batch,200,13.697147,True,True,
58.201372,58.219737,normal,batch,200,18.364906,True,True,
58.402765,58.414936,normal,batch,200,12.17103,True,True,
58.601729,58.632607,normal,batch,200,30.878067,True,True,
58.803046,58.818005,normal,batch,200,14.958858,True,True,
58.914742,58.92958,normal,control,200,14.83798,False,False,
59.004225,59.027283,normal,batch,200,23.057938,True,True,
59.204968,59.218884,normal,batch,200,13.916016,True,True,
59.401426,59.416316,normal,batch,200,14.890194,True,True,
59.602196,59.622469,normal,batch,200,20.273209,True,True,
59.804951,59.820744,normal,batch,200,15.792847,True,True,
59.919577,59.941678,normal,control,200,22.100925,False,False,
60.004906,60.027136,normal,batch,200,22.22991,True,True,
60.20081,60.212771,normal,batch,200,11.960983,True,True,
60.403309,60.416106,normal,batch,200,12.796879,True,True,
60.604993,60.620393,normal,batch,200,15.399933,True,True,
60.803327,60.829592,normal,batch,200,26.265144,True,True,
60.920742,60.959128,normal,control,200,38.385868,False,False,
61.000661,61.033488,normal,batch,200,32.827139,True,True,
61.204527,61.234601,normal,batch,200,30.073881,True,True,
61.404374,61.441543,normal,batch,200,37.169218,True,True,
61.604945,61.629605,normal,batch,200,24.659872,True,True,
61.804959,61.849594,normal,batch,200,44.635296,True,True,
61.9208,61.935369,normal,control,200,14.569044,False,False,
62.00495,62.027311,normal,batch,200,22.36104,True,True,
62.202348,62.216672,normal,batch,200,14.32395,True,True,
62.403838,62.421234,normal,batch,200,17.395973,True,True,
62.604968,62.619201,normal,batch,200,14.233112,True,True,
62.800289,62.817127,normal,batch,200,16.837835,True,True,
62.924541,62.940638,normal,control,200,16.09683,False,False,
63.004959,63.022078,normal,batch,200,17.118931,True,True,
63.20483,63.224138,normal,batch,200,19.30809,True,True,
63.401293,63.419957,normal,batch,200,18.663883,True,True,
63.603553,63.616827,normal,batch,200,13.273954,True,True,
63.802775,63.830057,normal,batch,200,27.282953,True,True,
63.928003,63.941957,normal,control,200,13.953924,False,False,
64.00494,64.028348,normal,batch,200,23.408175,True,True,
64.202746,64.221526,normal,batch,200,18.779755,True,True,
64.400884,64.417193,normal,batch,200,16.309023,True,True,
64.604955,64.625347,normal,batch,200,20.391941,True,True,
64.803354,64.820334,normal,batch,200,16.979933,True,True,
64.929709,64.947036,normal,control,200,17.32707,False,False,
65.00492,65.017309,normal,batch,200,12.388945,True,True,
65.203736,65.259427,normal,batch,200,55.691004,True,True,
65.404922,65.427439,normal,batch,200,22.516966,True,True,
65.60491,65.620621,normal,batch,200,15.710831,True,True,
65.801312,65.821039,normal,batch,200,19.726992,True,True,
65.934731,65.949555,normal,control,200,14.824867,False,False,
66.001881,66.039201,normal,batch,200,37.319899,True,True,
66.202369,66.218066,normal,batch,200,15.697002,True,True,
66.400552,66.418824,normal,batch,200,18.272161,True,True,
66.604916,66.620218,normal,batch,200,15.302181,True,True,
66.80497,66.848734,normal,batch,200,43.763876,True,True,
66.937912,66.970668,normal,control,200,32.75609,False,False,
67.004154,67.016751,normal,batch,200,12.597084,True,True,
67.200882,67.219062,normal,batch,200,18.180132,True,True,
67.401707,67.414203,normal,batch,200,12.496233,True,True,
67.606,67.619437,normal,batch,200,13.436794,True,True,
67.804798,67.818933,normal,batch,200,14.135122,True,True,
67.942645,67.99088,normal,control,200,48.235178,False,False,
68.004905,68.017659,normal,batch,200,12.755156,True,True,
68.199914,68.213821,normal,batch,200,13.906956,True,True,
68.404935,68.455994,normal,batch,200,51.059008,True,True,
68.602788,68.617631,normal,batch,200,14.842987,True,True,
68.801485,68.829437,normal,batch,200,27.951717,True,True,
68.943787,68.956,normal,control,200,12.212992,False,False,
69.011042,69.028049,normal,batch,200,17.006874,True,True,
69.201733,69.226527,normal,batch,200,24.793863,True,True,
69.403698,69.430283,normal,batch,200,26.586056,True,True,
69.603161,69.631886,normal,batch,200,28.724909,True,True,
69.802081,69.846637,normal,batch,200,44.556141,True,True,
69.948307,69.961501,normal,control,200,13.194084,False,False,
70.003943,70.031802,normal,batch,200,27.859211,True,True,
70.202981,70.241862,normal,batch,200,38.881063,True,True,
70.40173,70.419904,normal,batch,200,18.174887,True,True,
70.601276,70.629032,normal,batch,200,27.755737,True,True,
70.801855,70.814608,normal,batch,200,12.753248,True,True,
70.952712,70.96837,normal,control,200,15.659094,False,False,
71.004722,71.0196,normal,batch,200,14.878273,True,True,
71.200171,71.230773,normal,batch,200,30.601978,True,True,
71.400671,71.416805,normal,batch,200,16.134024,True,True,
71.604565,71.616392,normal,batch,200,11.826992,True,True,
71.801747,71.817613,normal,batch,200,15.86628,True,True,
71.956683,71.983118,normal,control,200,26.435137,False,False,
72.002202,72.039125,normal,batch,200,36.922932,True,True,
72.203684,72.226197,normal,batch,200,22.512913,True,True,
72.403203,72.415216,normal,batch,200,12.012959,True,True,
72.602841,72.629889,normal,batch,200,27.047873,True,True,
72.804647,72.818606,normal,batch,200,13.959169,True,True,
72.960499,72.976344,normal,control,200,15.845299,False,False,
73.004811,73.023782,normal,batch,200,18.970966,True,True,
73.200371,73.22017,normal,batch,200,19.799232,True,True,
73.400529,73.418149,normal,batch,200,17.619848,True,True,
73.600757,73.621921,normal,batch,200,21.164179,True,True,
73.803271,73.817809,normal,batch,200,14.53805,True,True,
73.964753,73.990826,normal,control,200,26.072741,False,False,
74.001688,74.018194,normal,batch,200,16.505957,True,True,
74.203063,74.216097,normal,batch,200,13.033867,True,True,
74.403148,74.416452,normal,batch,200,13.304234,True,True,
74.601872,74.61519,normal,batch,200,13.318062,True,True,
74.804886,74.818049,normal,batch,200,13.16309,True,True,
74.96899,74.985893,normal,control,200,16.903162,False,False,
75.004733,75.019475,normal,batch,200,14.742136,True,True,
75.202418,75.232352,normal,batch,200,29.934168,True,True,
75.404917,75.420855,normal,batch,200,15.938044,True,True,
75.601653,75.614769,normal,batch,200,13.11636,True,True,
75.803739,75.82322,normal,batch,200,19.480944,True,True,
75.973159,75.9866,normal,control,200,13.441086,False,False,
76.002737,76.016273,normal,batch,200,13.535976,True,True,
76.204889,76.219958,normal,batch,200,15.069962,True,True,
76.404912,76.417075,normal,batch,200,12.162924,True,True,
76.601744,76.616685,normal,batch,200,14.940739,True,True,
76.803966,76.832993,normal,batch,200,29.027224,True,True,
76.975664,77.007802,normal,control,200,32.137871,False,False,
77.004862,77.018981,normal,batch,200,14.119148,True,True,
77.204807,77.228231,normal,batch,200,23.424149,True,True,
77.401733,77.414278,normal,batch,200,12.54487,True,True,
77.604512,77.628,normal,batch,200,23.488045,True,True,
77.80324,77.824575,normal,batch,200,21.335125,True,True,
77.980702,78.005935,normal,control,200,25.23303,False,False,
78.000791,78.030166,normal,batch,200,29.374838,True,True,
78.204503,78.219121,normal,batch,200,14.618158,True,True,
78.404821,78.430625,normal,batch,200,25.804043,True,True,
78.601923,78.648412,normal,batch,200,46.489239,True,True,
78.803991,78.843044,normal,batch,200,39.052963,True,True,
78.985734,79.00277,normal,control,200,17.035961,False,False,
79.003814,79.020073,normal,batch,200,16.258955,True,True,
79.202838,79.217476,normal,batch,200,14.638186,True,True,
79.404918,79.417109,normal,batch,200,12.191057,True,True,
79.602052,79.615428,normal,batch,200,13.375998,True,True,
79.803222,79.820336,normal,batch,200,17.114162,True,True,
79.99128,80.008462,normal,control,200,17.181873,False,False,
80.004863,80.021398,normal,batch,200,16.535044,True,True,
80.204757,80.218365,normal,batch,200,13.607979,True,True,
80.400507,80.415821,normal,batch,200,15.314102,True,True,
80.601247,80.618823,normal,batch,200,17.576218,True,True,
80.801745,80.818515,normal,batch,200,16.77084,True,True,
80.993906,81.006667,normal,control,200,12.761116,False,False,
81.004829,81.02652,normal,batch,200,21.691084,True,True,
81.202053,81.220348,normal,batch,200,18.29505,True,True,
81.404315,81.418927,normal,batch,200,14.613152,True,True,
81.60487,81.621539,normal,batch,200,16.669035,True,True,
81.804897,81.820201,normal,batch,200,15.30385,True,True,
81.998082,82.015122,normal,control,200,17.040014,False,False,
82.004295,82.037269,normal,batch,200,32.973766,True,True,
82.204852,82.22541,normal,batch,200,20.558119,True,True,
82.404441,82.420308,normal,batch,200,15.866756,True,True,
82.600958,82.615096,normal,batch,200,14.138222,True,True,
82.801784,82.819994,normal,batch,200,18.209934,True,True,
83.001031,83.015599,normal,control,200,14.567852,False,False,
83.002258,83.0189,normal,batch,200,16.642094,True,True,
83.20172,83.224428,normal,batch,200,22.707939,True,True,
83.39993,83.419568,normal,batch,200,19.638062,True,True,
